id,jurusan,teks,level,label,score
DS-4861,Hukum,Penegakan hukum terhadap tindak pidana siber memerlukan tenaga ahli forensik digital yang kompeten untuk mengungkap jejak kejahatan yang seringkali disembunyikan melalui teknik enkripsi yang sangat rumit dan canggih,4,1,82
DS-4862,Psikologi,Eee hmmm hmmm itu sebenarnya anu hmmm subjek penelitian saya hmmm hmmm hanya berjumlah lima orang pak hmmm karena hmmm sulit sekali mencari responden hmmm dengan kriteria yang sangat langka,1,0,13
DS-4863,Teknik Sipil,Analisis hidrologi untuk menentukan debit banjir rencana menggunakan metode hidrograf satuan sintetis yang divalidasi dengan data curah hujan historis selama sepuluh tahun terakhir dari stasiun pengamat cuaca terdekat,5,1,90
DS-4864,Informatika,Implementasi algoritma decision tree untuk memprediksi tingkat kelulusan mahasiswa tepat waktu berdasarkan data akademik semester awal guna memberikan masukan strategis bagi pihak pengelola program studi di lingkungan fakultas,4,1,86
DS-4865,Manajemen,Hmmm anu hmmm sebenarnya hmmm analisis varians biaya hmmm belum saya lakukan secara mendalam pak hmmm sehingga hmmm saya tidak tahu penyebab utama hmmm dari pemborosan bahan baku bulan lalu,2,0,29
DS-4866,Psikologi,Kematangan kepribadian pada individu dewasa awal ditentukan oleh kemampuan mereka dalam mengelola emosi secara stabil dan membangun hubungan interpersonal yang sehat berdasarkan rasa saling menghargai dan komunikasi terbuka,5,1,91
DS-4867,Hukum,Asas ne bis in idem menjamin bahwa seseorang tidak dapat diadili dua kali atas perkara yang sama setelah adanya putusan hakim yang berkekuatan hukum tetap dan mengikat bagi para pihak,4,1,89
DS-4868,Teknik Sipil,Eee hmmm hmmm itu hmmm anu sebenarnya hmmm elevasi jalan itu hmmm hmmm terlalu rendah pak hmmm sehingga hmmm saat terjadi hujan lebat hmmm air pasti akan menggenang dan merusak aspal,1,0,21
DS-4869,Informatika,Pengembangan aplikasi web e-commerce menggunakan framework modern dengan arsitektur MVC guna memastikan pemisahan logika bisnis dari tampilan antarmuka sehingga sistem lebih mudah dikembangkan dan dirawat oleh tim pengembang,5,1,94
DS-4870,Manajemen,Strategi peningkatan kualitas pelayanan melalui pelatihan staf terbukti meningkatkan loyalitas pelanggan secara signifikan pada industri perhotelan di wilayah perkotaan yang memiliki tingkat persaingan bisnis yang sangat tinggi saat ini,4,1,83
DS-4871,Psikologi,Hmmm anu hmmm sebenarnya hmmm skor reliabilitas instrumen hmmm sangat rendah pak hmmm saya hmmm baru sadar hmmm kalau ada beberapa pertanyaan hmmm yang bersifat ambigu sehingga responden menjadi sangat bingung,3,0,35
DS-4872,Hukum,Analisis yuridis terhadap kekuatan pembuktian akta otentik dalam sengketa perdata bertujuan untuk memberikan kepastian hukum bagi para pihak mengenai kedudukan dokumen yang dibuat di hadapan pejabat umum yang berwenang hukum,5,1,97
DS-4873,Teknik Sipil,Perencanaan teknis jembatan rangka baja dengan bentang panjang menggunakan standar pembebanan jalan raya terbaru guna menjamin keamanan struktur terhadap beban angin dan gempa bumi yang bersifat ekstrem di wilayah pesisir,4,1,84
DS-4874,Informatika,Eee hmmm hmmm itu hmmm anu sebenarnya hmmm saya hmmm salah mengutip nomor pasal pak hmmm ternyata hmmm pasal yang saya tulis di bab dua hmmm itu sudah tidak berlaku lagi pak,1,0,16
DS-4875,Manajemen,Peningkatan efisiensi operasional melalui penerapan teknologi otomatisasi mampu mengurangi biaya tenaga kerja langsung hingga tiga puluh persen tanpa menurunkan kualitas produk yang dihasilkan oleh pabrik manufaktur otomotif perusahaan kami,5,1,93
DS-4876,Psikologi,Hubungan antara dukungan sosial dengan tingkat depresi pada lansia menunjukkan hasil yang sangat signifikan di mana lansia yang memiliki dukungan sosial kuat cenderung memiliki tingkat depresi yang jauh lebih rendah,4,1,88
DS-4877,Informatika,Hmmm anu hmmm sebenarnya hmmm sistem keamanan aplikasi hmmm masih memiliki celah hmmm terutama pada bagian input validasi pak hmmm saya hmmm lupa menambahkan filter hmmm untuk mencegah serangan injeksi kueri,2,0,32
DS-4878,Hukum,Analisis hukum terhadap implementasi prinsip transparansi dalam pendaftaran tanah secara sistematis lengkap bertujuan untuk memberikan jaminan kepastian hukum bagi pemegang hak atas tanah dan mencegah terjadinya konflik agraria di masa depan,5,1,96
DS-4879,Teknik Sipil,Pengujian laboratorium terhadap karakteristik tanah lempung yang distabilisasi dengan kapur menunjukkan peningkatan daya dukung yang signifikan sehingga tanah tersebut layak digunakan sebagai tanah dasar konstruksi jalan raya di wilayah pedesaan,4,1,81
DS-4880,Manajemen,Eee hmmm hmmm itu hmmm anu sebenarnya hmmm saya hmmm belum melakukan survei pasar pak hmmm jadi hmmm data minat konsumen hmmm di bab empat hmmm itu sebenarnya hmmm hanya karangan saya saja,1,0,10
DS-4881,Informatika,Pengembangan aplikasi pengelolaan anggaran rumah tangga berbasis mobile dengan fitur pencatatan otomatis transaksi melalui pengenalan karakter pada struk belanja membantu pengguna dalam mengelola anggaran pengeluaran mereka secara bijak dan sangat terukur,5,1,95
DS-4882,Psikologi,Resiliensi akademik merupakan kemampuan mahasiswa untuk tetap bertahan dan berusaha keras mencapai keberhasilan meskipun menghadapi berbagai hambatan dan tekanan selama proses penyusunan tugas akhir skripsi yang sangat melelahkan secara mental,4,1,87
DS-4883,Manajemen,Hmmm anu hmmm sebenarnya hmmm anggaran biaya proyek hmmm melesat jauh pak hmmm karena saya hmmm salah menghitung biaya operasional hmmm alat berat hmmm yang ternyata hmmm harganya naik drastis kemarin pagi,3,0,46
DS-4884,Teknik Sipil,Perancangan struktur jembatan bentang panjang menggunakan sistem beton pratekan guna menghasilkan struktur yang lebih efisien namun tetap memiliki kapasitas beban yang sangat besar untuk melayani lalu lintas kendaraan logistik nasional Indonesia,5,1,91
DS-4885,Hukum,Tinjauan yuridis mengenai penyelesaian sengketa hak kekayaan intelektual melalui jalur mediasi di pengadilan niaga bertujuan untuk memberikan solusi yang lebih cepat dan efisien bagi para pelaku industri kreatif di seluruh wilayah nusantara,4,1,84
DS-4886,Psikologi,Eee hmmm hmmm itu hmmm anu sebenarnya hmmm saya hmmm salah memasukkan data hmmm ke dalam software statistika pak hmmm jadi hmmm hasil uji t saya hmmm kemungkinan besar hmmm tidak akurat sama sekali,1,0,15
DS-4887,Informatika,Implementasi algoritma random forest untuk klasifikasi sentimen masyarakat terhadap layanan publik memberikan hasil yang sangat akurat dengan tingkat presisi dan recall yang sangat tinggi bagi tim pengembang aplikasi pemerintah daerah,5,1,98
DS-4888,Manajemen,Pengaruh kepemimpinan transformasional dan budaya organisasi terhadap keterikatan kerja karyawan melalui motivasi intrinsik pada perusahaan manufaktur garmen yang memiliki jumlah tenaga kerja yang sangat besar di wilayah industri Jawa Barat dan sekitarnya,4,1,82
DS-4889,Teknik Sipil,Hmmm anu hmmm sebenarnya hmmm perhitungan beban angin hmmm hmmm belum saya hitung pak hmmm saya hmmm hanya mengandalkan data beban mati saja hmmm untuk merancang rangka atap bangunan utama gudang ini,2,0,36
DS-4890,Hukum,Prinsip keterbukaan dalam pasar modal mewajibkan setiap emiten untuk mengungkapkan informasi material secara jujur dan transparan guna melindungi kepentingan para investor dari praktik perdagangan orang dalam yang bersifat sangat ilegal dan merugikan,5,1,94
DS-4891,Psikologi,Kematangan emosi pada individu dewasa awal ditentukan oleh kemampuan mereka dalam mengelola emosi secara stabil dan membangun hubungan interpersonal yang sehat berdasarkan rasa saling menghargai dan komunikasi yang sangat terbuka serta jujur,4,1,89
DS-4892,Informatika,Eee hmmm hmmm itu hmmm anu sebenarnya hmmm data yang saya gunakan hmmm hmmm belum saya bersihkan pak hmmm banyak nilai yang hilang hmmm tapi saya tetap memaksakan hmmm untuk melakukan pelatihan model,1,0,18
DS-4893,Manajemen,Analisis dampak kebijakan tanggung jawab sosial perusahaan terhadap peningkatan citra perusahaan di mata pemangku kepentingan menunjukkan bahwa kontribusi nyata kepada warga sekitar dapat meningkatkan loyalitas pelanggan secara signifikan dan sangat berkelanjutan jangka panjang,5,1,92
DS-4894,Teknik Sipil,Perancangan struktur gedung parkir bertingkat dengan menggunakan sistem plat lantai beton pratekan guna menghasilkan bentang yang lebar tanpa kolom di tengah area parkir sehingga memudahkan bermanuver bagi seluruh pengemudi kendaraan roda empat bermotor,4,1,83
DS-4895,Hukum,Hmmm anu hmmm sebenarnya hmmm draf gugatan saya hmmm hmmm masih di rumah pak hmmm saya hmmm lupa membawanya hmmm padahal saya berjanji hmmm menunjukkan poin poin kesepakatan hmmm kepada pihak penguji sidang,3,0,48
DS-4896,Informatika,Pengembangan aplikasi marketplace untuk produk pertanian lokal berbasis mobile dengan fitur pencarian berbasis lokasi bertujuan untuk memutus rantai distribusi yang panjang dan meningkatkan pendapatan petani melalui penjualan langsung kepada pihak konsumen retail,5,1,97
DS-4897,Psikologi,Hubungan antara kematangan emosi dan kepuasan pernikahan pada pasangan usia muda menunjukkan bahwa kemampuan berkomunikasi secara asertif sangat menentukan keharmonisan rumah tangga di tengah tantangan ekonomi dan tekanan sosial yang sangat tinggi setiap harinya,4,1,85
DS-4898,Manajemen,Eee hmmm hmmm itu hmmm anu sebenarnya hmmm saya hmmm salah menentukan target pasar pak hmmm ternyata hmmm produk ini hmmm tidak cocok untuk kalangan mahasiswa hmmm tapi hmmm lebih cocok untuk pekerja kantoran,1,0,23
DS-4899,Teknik Sipil,Perencanaan sistem drainase perkotaan yang terintegrasi dengan waduk penampung air hujan guna mengurangi puncak debit banjir dan sekaligus menyediakan cadangan air baku bagi keperluan masyarakat saat musim kemarau tiba di wilayah pemukiman perkotaan ini,5,1,91
DS-4900,Hukum,Analisis yuridis terhadap peran saksi ahli dalam pembuktian kasus tindak pidana korupsi guna memberikan penjelasan teknis mengenai metode penghitungan kerugian negara di depan majelis hakim yang memeriksa perkara tersebut di persidangan pengadilan tindak pidana korupsi,4,1,86
DS-4901,Informatika,Pengolahan citra digital untuk deteksi penyakit pada tanaman padi menggunakan teknik segmentasi warna guna memisahkan area terinfeksi dengan area daun sehat secara otomatis,5,1,95
DS-4902,Manajemen,Strategi manajemen SDM yang berfokus pada pengembangan talenta internal terbukti meningkatkan retensi karyawan dan menurunkan biaya rekrutmen tahunan perusahaan secara sangat signifikan,4,1,84
DS-4903,Psikologi,Eee hmmm sebenarnya hmmm anu faktor yang mempengaruhi kepuasan kerja itu hmmm belum saya teliti secara mendalam pak hmmm saya hmmm hanya fokus pada variabel gaji,2,0,33
DS-4904,Teknik Sipil,Analisis kekuatan struktur jembatan ini telah memperhitungkan beban gandar kendaraan berat sesuai standar terbaru guna menjamin keamanan pengguna jalan selama masa layanan jembatan,5,1,92
DS-4905,Hukum,Penegakan hukum terhadap pelaku kejahatan siber memerlukan kerja sama lintas negara karena sifat tindak pidananya yang seringkali melintasi batas kedaulatan negara secara digital,4,1,88
DS-4906,Informatika,Hmmm anu eee sebenarnya hmmm algoritma yang saya buat hmmm masih sering mengalami kegagalan pak hmmm karena hmmm saya belum mengoptimalkan kueri pencarian data besar,1,0,25
DS-4907,Psikologi,Resiliensi emosional merupakan faktor kunci yang membantu individu untuk bangkit kembali dari situasi sulit dan menghadapi tantangan hidup dengan cara yang konstruktif dan adaptif,5,1,91
DS-4908,Manajemen,Analisis rasio keuangan selama lima tahun terakhir menunjukkan tingkat profitabilitas yang stabil meskipun kondisi ekonomi nasional sedang mengalami fluktuasi akibat kenaikan harga bahan baku,4,1,87
DS-4909,Teknik Sipil,Eee hmmm hmmm itu sebenarnya hmmm campuran beton saya hmmm belum mencapai mutu rencana pak hmmm karena hmmm saya salah menakar perbandingan agregat kasar kemarin,3,0,45
DS-4910,Hukum,Tinjauan yuridis mengenai penyelesaian sengketa konsumen difokuskan pada upaya mediasi sebagai solusi yang lebih cepat dan efisien dibandingkan proses litigasi panjang di pengadilan negeri,5,1,90
DS-4911,Informatika,Implementasi arsitektur microservices pada aplikasi ini memungkinkan setiap modul untuk dideploy secara independen sehingga meningkatkan ketersediaan layanan sistem secara keseluruhan bagi pengguna aktif,5,1,96
DS-4912,Manajemen,Hmmm anu hmmm sebenarnya hmmm strategi pemasaran digital hmmm belum saya uji efektivitasnya pak hmmm karena hmmm saya kesulitan mencari responden yang sesuai target pasar,2,0,31
DS-4913,Psikologi,Pengaruh pola asuh demokratis terhadap kemandirian anak menunjukkan hasil positif di mana anak diberikan ruang berpendapat namun tetap dalam pengawasan orang tua secara bijaksana,5,1,91
DS-4914,Teknik Sipil,Perancangan dinding penahan tanah tipe gravity wall pada proyek ini bertujuan untuk menstabilkan lereng dan mencegah terjadinya tanah longsor di area pemukiman warga sangat curam,4,1,88
DS-4915,Hukum,Eee hmmm hmmm itu sebenarnya hmmm draf perjanjian saya hmmm belum memiliki dasar hukum kuat pak hmmm karena hmmm saya lupa merujuk pada peraturan kementerian terbaru,1,0,22
DS-4916,Informatika,Keamanan basis data diperkuat dengan enkripsi tingkat kolom untuk melindungi informasi sensitif pengguna dari akses tidak sah baik secara internal maupun serangan dari pihak luar,5,1,93
DS-4917,Manajemen,Peningkatan kualitas pelayanan melalui pelatihan staf terbukti meningkatkan loyalitas pelanggan secara signifikan pada industri perhotelan di wilayah perkotaan yang memiliki tingkat persaingan bisnis tinggi,4,1,89
DS-4918,Psikologi,Hmmm anu hmmm sebenarnya hmmm hasil wawancara hmmm belum saya transkrip semuanya pak hmmm jadi hmmm saya hanya mengambil poin poin yang hmmm menurut saya mendukung,2,0,36
DS-4919,Teknik Sipil,Analisis hidrologi pada daerah aliran sungai ini menggunakan metode hidrograf satuan sintetis untuk menentukan debit banjir rencana dengan periode ulang dua puluh lima tahun mendatang,5,1,95
DS-4920,Hukum,Perlindungan saksi dan korban dalam kasus tindak pidana korupsi merupakan elemen krusial untuk menjamin rasa aman bagi pihak yang berani mengungkap kebenaran di hadapan hakim,4,1,85
DS-4921,Informatika,Sistem autentikasi biometrik wajah pada aplikasi ini memberikan tingkat keamanan sangat tinggi sekaligus memudahkan akses bagi pengguna tanpa harus menghafal kata sandi yang sering terlupakan,5,1,97
DS-4922,Manajemen,Analisis efektivitas promosi melalui media sosial menunjukkan tingkat konversi penjualan meningkat drastis setelah perusahaan bekerja sama dengan influencer yang memiliki audiens relevan dan loyal,4,1,82
DS-4923,Psikologi,Eee hmmm anu itu sebenarnya hmmm variabel kontrol penelitian saya hmmm hmmm tidak saya masukkan ke model regresi hmmm karena hmmm datanya hmmm tidak tersedia kemarin,2,0,32
DS-4924,Teknik Sipil,Desain perkerasan jalan raya ini menggunakan metode AASHTO untuk menentukan ketebalan lapisan aspal berdasarkan proyeksi beban gandar kumulatif selama sepuluh tahun masa layanan jalan,5,1,92
DS-4925,Hukum,Asas kepastian hukum menuntut setiap peraturan perundang undangan dirumuskan secara jelas tanpa makna ganda yang dapat merugikan hak hak dasar seluruh warga negara Indonesia saat ini,4,1,86
DS-4926,Informatika,Hmmm anu eee sebenarnya hmmm arsitektur sistem ini hmmm terinspirasi dari skripsi kakak tingkat pak hmmm jadi saya hmmm hanya melakukan modifikasi hmmm sedikit di antarmuka,3,0,38
DS-4927,Manajemen,Analisis laporan arus kas memberikan gambaran objektif mengenai kemampuan perusahaan dalam memenuhi kewajiban operasional harian dan mendanai rencana investasi jangka panjang bagi masa depan bisnis,5,1,94
DS-4928,Psikologi,Interaksi antara kecerdasan emosional dan efikasi diri sangat menentukan kesiapan kerja mahasiswa tingkat akhir dalam menghadapi transisi ke dunia profesional yang sangat kompetitif dan menuntut,4,1,83
DS-4929,Teknik Sipil,Eee hmmm hmmm itu hmmm anu sebenarnya hmmm elevasi jalan itu hmmm hmmm terlalu rendah pak hmmm sehingga hmmm saat terjadi hujan lebat hmmm air pasti menggenang,1,0,18
DS-4930,Hukum,Analisis hukum mengenai perlindungan konsumen atas klausul baku dalam perjanjian kredit bank bertujuan untuk memberikan keseimbangan kedudukan antara nasabah dan lembaga keuangan saat terjadi kesepakatan,5,1,91
DS-4931,Informatika,Pengembangan aplikasi navigasi kampus berbasis augmented reality memudahkan mahasiswa baru dalam menemukan lokasi gedung perkuliahan secara interaktif dan memberikan pengalaman visual yang sangat modern sekali,5,1,96
